C:\Users\NCEPU\Documents\Visual Studio 2015\Projects\ImportData\ImportData\¹øÂ¯Ğ§ÂÊ01.csv
file	line	process	state
1/1	11814	26%	faild
1/1	11815	26%	faild
1/1	11816	26%	faild
1/1	11817	26%	faild
1/1	11818	26%	faild
1/1	11819	26%	faild
1/1	11820	26%	faild
1/1	11821	26%	faild
1/1	11822	26%	faild
1/1	11823	26%	faild
1/1	11824	26%	faild
1/1	11825	26%	faild
1/1	11826	26%	faild
1/1	11827	26%	faild
1/1	11828	26%	faild
1/1	11829	26%	faild
1/1	11830	26%	faild
1/1	11831	26%	faild
1/1	11832	27%	faild
1/1	11833	27%	faild
1/1	11834	27%	faild
1/1	11835	27%	faild
1/1	11836	27%	faild
1/1	11837	27%	faild
1/1	11838	27%	faild
1/1	11839	27%	faild
1/1	11840	27%	faild
1/1	11841	27%	faild
1/1	11842	27%	faild
1/1	11843	27%	faild
1/1	11844	27%	faild
1/1	11845	27%	faild
1/1	11846	27%	faild
1/1	11847	27%	faild
1/1	11848	27%	faild
1/1	11849	27%	faild
1/1	11850	27%	faild
1/1	11851	27%	faild
1/1	11852	27%	faild
1/1	11853	27%	faild
1/1	11854	27%	faild
1/1	11855	27%	faild
1/1	11856	27%	faild
1/1	11857	27%	faild
1/1	11858	27%	faild
1/1	11859	27%	faild
1/1	11860	27%	faild
1/1	11861	27%	faild
1/1	11862	27%	faild
1/1	11863	27%	faild
1/1	11864	27%	faild
1/1	11865	27%	faild
1/1	11866	27%	faild
1/1	11867	27%	faild
1/1	11868	27%	faild
1/1	11869	27%	faild
1/1	11870	27%	faild
1/1	11871	27%	faild
1/1	11872	27%	faild
1/1	11873	27%	faild
1/1	11874	27%	faild
1/1	11875	27%	faild
1/1	11876	27%	faild
1/1	11877	27%	faild
1/1	11878	27%	faild
1/1	11879	27%	faild
1/1	11880	27%	faild
1/1	11881	27%	faild
1/1	11882	27%	faild
1/1	11883	27%	faild
1/1	11884	27%	faild
1/1	11885	27%	faild
1/1	11886	27%	faild
1/1	11887	27%	faild
1/1	11888	27%	faild
1/1	11889	27%	faild
1/1	11890	27%	faild
1/1	11891	27%	faild
1/1	11892	27%	faild
1/1	11893	27%	faild
1/1	11894	27%	faild
1/1	11895	27%	faild
1/1	11896	27%	faild
1/1	11897	27%	faild
1/1	11898	27%	faild
1/1	11899	27%	faild
1/1	11900	27%	faild
1/1	11901	27%	faild
1/1	11902	27%	faild
1/1	11903	27%	faild
1/1	11904	27%	faild
1/1	11905	27%	faild
1/1	11906	27%	faild
1/1	11907	27%	faild
1/1	11908	27%	faild
1/1	11909	27%	faild
1/1	11910	27%	faild
1/1	11911	27%	faild
1/1	11912	27%	faild
1/1	11913	27%	faild
1/1	11914	27%	faild
1/1	11915	27%	faild
1/1	11916	27%	faild
1/1	11917	27%	faild
1/1	11918	27%	faild
1/1	11919	27%	faild
1/1	11920	27%	faild
1/1	11921	27%	faild
1/1	11922	27%	faild
1/1	11923	27%	faild
1/1	11924	27%	faild
1/1	11925	27%	faild
1/1	11926	27%	faild
1/1	11927	27%	faild
1/1	11928	27%	faild
1/1	11929	27%	faild
1/1	11930	27%	faild
1/1	11931	27%	faild
1/1	11932	27%	faild
1/1	11933	27%	faild
1/1	11934	27%	faild
1/1	11935	27%	faild
1/1	11936	27%	faild
1/1	11937	27%	faild
1/1	11938	27%	faild
1/1	11939	27%	faild
1/1	11940	27%	faild
1/1	11941	27%	faild
1/1	11942	27%	faild
1/1	11943	27%	faild
1/1	11944	27%	faild
1/1	11945	27%	faild
1/1	11946	27%	faild
1/1	11947	27%	faild
1/1	11948	27%	faild
1/1	11949	27%	faild
1/1	11950	27%	faild
1/1	11951	27%	faild
1/1	11952	27%	faild
1/1	11953	27%	faild
1/1	11954	27%	faild
1/1	11955	27%	faild
1/1	11956	27%	faild
1/1	11957	27%	faild
1/1	11958	27%	faild
1/1	11959	27%	faild
1/1	11960	27%	faild
1/1	11961	27%	faild
1/1	11962	27%	faild
1/1	11963	27%	faild
1/1	11964	27%	faild
1/1	11965	27%	faild
1/1	11966	27%	faild
1/1	11967	27%	faild
1/1	11968	27%	faild
1/1	11969	27%	faild
1/1	11970	27%	faild
1/1	11971	27%	faild
1/1	11972	27%	faild
1/1	11973	27%	faild
1/1	11974	27%	faild
1/1	11975	27%	faild
1/1	11976	27%	faild
1/1	11977	27%	faild
1/1	11978	27%	faild
1/1	11979	27%	faild
1/1	11980	27%	faild
1/1	11981	27%	faild
1/1	11982	27%	faild
1/1	11983	27%	faild
1/1	11984	27%	faild
1/1	11985	27%	faild
1/1	11986	27%	faild
1/1	11987	27%	faild
1/1	11988	27%	faild
1/1	11989	27%	faild
1/1	11990	27%	faild
1/1	11991	27%	faild
1/1	11992	27%	faild
1/1	11993	27%	faild
1/1	11994	27%	faild
1/1	11995	27%	faild
1/1	11996	27%	faild
1/1	11997	27%	faild
1/1	11998	27%	faild
1/1	11999	27%	faild
1/1	12000	27%	faild
1/1	12001	27%	faild
1/1	12002	27%	faild
1/1	12003	27%	faild
1/1	12004	27%	faild
1/1	12005	27%	faild
1/1	12006	27%	faild
1/1	12007	27%	faild
1/1	12008	27%	faild
1/1	12009	27%	faild
1/1	12010	27%	faild
1/1	12011	27%	faild
1/1	12012	27%	faild
1/1	12013	27%	faild
1/1	12014	27%	faild
1/1	12015	27%	faild
1/1	12016	27%	faild
1/1	12017	27%	faild
1/1	12018	27%	faild
1/1	12019	27%	faild
1/1	12020	27%	faild
1/1	12021	27%	faild
1/1	12022	27%	faild
1/1	12023	27%	faild
1/1	12024	27%	faild
1/1	12025	27%	faild
1/1	12026	27%	faild
1/1	12027	27%	faild
1/1	12028	27%	faild
1/1	12029	27%	faild
1/1	12030	27%	faild
1/1	12031	27%	faild
1/1	12032	27%	faild
1/1	12033	27%	faild
1/1	12034	27%	faild
1/1	12035	27%	faild
1/1	12036	27%	faild
1/1	12037	27%	faild
1/1	12038	27%	faild
1/1	12039	27%	faild
1/1	12040	27%	faild
1/1	12041	27%	faild
1/1	12042	27%	faild
1/1	12043	27%	faild
1/1	12044	27%	faild
1/1	12045	27%	faild
1/1	12046	27%	faild
1/1	12047	27%	faild
1/1	12048	27%	faild
1/1	12049	27%	faild
1/1	12050	27%	faild
1/1	12051	27%	faild
1/1	12052	27%	faild
1/1	12053	27%	faild
1/1	12054	27%	faild
1/1	12055	27%	faild
1/1	12056	27%	faild
1/1	12057	27%	faild
1/1	12058	27%	faild
1/1	12059	27%	faild
1/1	12060	27%	faild
1/1	12061	27%	faild
1/1	12062	27%	faild
1/1	12063	27%	faild
1/1	12064	27%	faild
1/1	12065	27%	faild
1/1	12066	27%	faild
1/1	12067	27%	faild
1/1	12068	27%	faild
1/1	12069	27%	faild
1/1	12070	27%	faild
1/1	12071	27%	faild
1/1	12072	27%	faild
1/1	12073	27%	faild
1/1	12074	27%	faild
1/1	12075	27%	faild
1/1	12076	27%	faild
1/1	12077	27%	faild
1/1	12078	27%	faild
1/1	12079	27%	faild
1/1	12080	27%	faild
1/1	12081	27%	faild
1/1	12082	27%	faild
1/1	12083	27%	faild
1/1	12084	27%	faild
1/1	12085	27%	faild
1/1	12086	27%	faild
1/1	12087	27%	faild
1/1	12088	27%	faild
1/1	12089	27%	faild
1/1	12090	27%	faild
1/1	12091	27%	faild
1/1	12092	27%	faild
1/1	12093	27%	faild
1/1	12094	27%	faild
1/1	12095	27%	faild
1/1	12096	27%	faild
1/1	12097	27%	faild
1/1	12098	27%	faild
1/1	12099	27%	faild
1/1	12100	27%	faild
1/1	12101	27%	faild
1/1	12102	27%	faild
1/1	12103	27%	faild
1/1	12104	27%	faild
1/1	12105	27%	faild
1/1	12106	27%	faild
1/1	12107	27%	faild
1/1	12108	27%	faild
1/1	12109	27%	faild
1/1	12110	27%	faild
1/1	12111	27%	faild
1/1	12112	27%	faild
1/1	12113	27%	faild
1/1	12114	27%	faild
1/1	12115	27%	faild
1/1	12116	27%	faild
1/1	12117	27%	faild
1/1	12118	27%	faild
1/1	12119	27%	faild
1/1	12120	27%	faild
1/1	12121	27%	faild
1/1	12122	27%	faild
1/1	12123	27%	faild
1/1	12124	27%	faild
1/1	12125	27%	faild
1/1	12126	27%	faild
1/1	12127	27%	faild
1/1	12128	27%	faild
1/1	12129	27%	faild
1/1	12130	27%	faild
1/1	12131	27%	faild
1/1	12132	27%	faild
1/1	12133	27%	faild
1/1	12134	27%	faild
1/1	12135	27%	faild
1/1	12136	27%	faild
1/1	12137	27%	faild
1/1	12138	27%	faild
1/1	12139	27%	faild
1/1	12140	27%	faild
1/1	12141	27%	faild
1/1	12142	27%	faild
1/1	12143	27%	faild
1/1	12144	27%	faild
1/1	12145	27%	faild
1/1	12146	27%	faild
1/1	12147	27%	faild
1/1	12148	27%	faild
1/1	12149	27%	faild
1/1	12150	27%	faild
1/1	12151	27%	faild
1/1	12152	27%	faild
1/1	12153	27%	faild
1/1	12154	27%	faild
1/1	12155	27%	faild
1/1	12156	27%	faild
1/1	12157	27%	faild
1/1	12158	27%	faild
1/1	12159	27%	faild
1/1	12160	27%	faild
1/1	12161	27%	faild
1/1	12162	27%	faild
1/1	12163	27%	faild
1/1	12164	27%	faild
1/1	12165	27%	faild
1/1	12166	27%	faild
1/1	12167	27%	faild
1/1	12168	27%	faild
1/1	12169	27%	faild
1/1	12170	27%	faild
1/1	12171	27%	faild
1/1	12172	27%	faild
1/1	12173	27%	faild
1/1	12174	27%	faild
1/1	12175	27%	faild
1/1	12176	27%	faild
1/1	12177	27%	faild
1/1	12178	27%	faild
1/1	12179	27%	faild
1/1	12180	27%	faild
1/1	12181	27%	faild
1/1	12182	27%	faild
1/1	12183	27%	faild
1/1	12184	27%	faild
1/1	12185	27%	faild
1/1	12186	27%	faild
1/1	12187	27%	faild
1/1	12188	27%	faild
1/1	12189	27%	faild
1/1	12190	27%	faild
1/1	12191	27%	faild
1/1	12192	27%	faild
1/1	12193	27%	faild
1/1	12194	27%	faild
1/1	12195	27%	faild
1/1	12196	27%	faild
1/1	12197	27%	faild
1/1	12198	27%	faild
1/1	12199	27%	faild
1/1	12200	27%	faild
1/1	12201	27%	faild
1/1	12202	27%	faild
1/1	12203	27%	faild
1/1	12204	27%	faild
1/1	12205	27%	faild
1/1	12206	27%	faild
1/1	12207	27%	faild
1/1	12208	27%	faild
1/1	12209	27%	faild
1/1	12210	27%	faild
1/1	12211	27%	faild
1/1	12212	27%	faild
1/1	12213	27%	faild
1/1	12214	27%	faild
1/1	12215	27%	faild
1/1	12216	27%	faild
1/1	12217	27%	faild
1/1	12218	27%	faild
1/1	12219	27%	faild
1/1	12220	27%	faild
1/1	12221	27%	faild
1/1	12222	27%	faild
1/1	12223	27%	faild
1/1	12224	27%	faild
1/1	12225	27%	faild
1/1	12226	27%	faild
1/1	12227	27%	faild
1/1	12228	27%	faild
1/1	12229	27%	faild
1/1	12230	27%	faild
1/1	12231	27%	faild
1/1	12232	27%	faild
1/1	12233	27%	faild
1/1	12234	27%	faild
1/1	12235	27%	faild
1/1	12236	27%	faild
1/1	12237	27%	faild
1/1	12238	27%	faild
1/1	12239	27%	faild
1/1	12240	27%	faild
1/1	12241	27%	faild
1/1	12242	27%	faild
1/1	12243	27%	faild
1/1	12244	27%	faild
1/1	12245	27%	faild
1/1	12246	27%	faild
1/1	12247	27%	faild
1/1	12248	27%	faild
1/1	12249	27%	faild
1/1	12250	27%	faild
1/1	12251	27%	faild
1/1	12252	27%	faild
1/1	12253	27%	faild
1/1	12254	27%	faild
1/1	12255	27%	faild
1/1	12256	27%	faild
1/1	12257	27%	faild
1/1	12258	27%	faild
1/1	12259	27%	faild
1/1	12260	27%	faild
1/1	12261	27%	faild
1/1	12262	27%	faild
1/1	12263	27%	faild
1/1	12264	27%	faild
1/1	12265	27%	faild
1/1	12266	27%	faild
1/1	12267	27%	faild
1/1	12268	27%	faild
1/1	12269	27%	faild
1/1	12270	27%	faild
1/1	12271	27%	faild
1/1	12272	27%	faild
1/1	12273	27%	faild
1/1	12274	27%	faild
1/1	12275	27%	faild
1/1	12276	27%	faild
1/1	12277	27%	faild
1/1	12278	27%	faild
1/1	12279	28%	faild
1/1	12280	28%	faild
1/1	12281	28%	faild
1/1	12282	28%	faild
1/1	12283	28%	faild
1/1	12284	28%	faild
1/1	12285	28%	faild
1/1	12286	28%	faild
1/1	12287	28%	faild
1/1	12288	28%	faild
1/1	12289	28%	faild
1/1	12290	28%	faild
1/1	12291	28%	faild
1/1	12292	28%	faild
1/1	12293	28%	faild
1/1	12294	28%	faild
1/1	12295	28%	faild
1/1	12296	28%	faild
1/1	12297	28%	faild
1/1	12298	28%	faild
1/1	12299	28%	faild
1/1	12300	28%	faild
1/1	12301	28%	faild
1/1	12302	28%	faild
1/1	12303	28%	faild
1/1	12304	28%	faild
1/1	12305	28%	faild
1/1	12306	28%	faild
1/1	12307	28%	faild
1/1	12308	28%	faild
1/1	12309	28%	faild
1/1	12310	28%	faild
1/1	12311	28%	faild
1/1	12312	28%	faild
1/1	12313	28%	faild
1/1	12314	28%	faild
1/1	12315	28%	faild
1/1	12316	28%	faild
1/1	12317	28%	faild
1/1	12318	28%	faild
1/1	12319	28%	faild
1/1	12320	28%	faild
1/1	12321	28%	faild
1/1	12322	28%	faild
1/1	12323	28%	faild
1/1	12324	28%	faild
1/1	12325	28%	faild
1/1	12326	28%	faild
1/1	12327	28%	faild
1/1	12328	28%	faild
1/1	12329	28%	faild
1/1	12330	28%	faild
1/1	12331	28%	faild
1/1	12332	28%	faild
1/1	12333	28%	faild
1/1	12334	28%	faild
1/1	12335	28%	faild
1/1	12336	28%	faild
1/1	12337	28%	faild
1/1	12338	28%	faild
1/1	12339	28%	faild
1/1	12340	28%	faild
1/1	12341	28%	faild
1/1	12342	28%	faild
1/1	12343	28%	faild
1/1	12344	28%	faild
1/1	12345	28%	faild
1/1	12346	28%	faild
1/1	12347	28%	faild
1/1	12348	28%	faild
1/1	12349	28%	faild
1/1	12350	28%	faild
1/1	12351	28%	faild
1/1	12352	28%	faild
1/1	12353	28%	faild
1/1	12354	28%	faild
1/1	12355	28%	faild
1/1	12356	28%	faild
1/1	12357	28%	faild
1/1	12358	28%	faild
1/1	12359	28%	faild
1/1	12360	28%	faild
1/1	12361	28%	faild
1/1	12362	28%	faild
1/1	12363	28%	faild
1/1	12364	28%	faild
1/1	12365	28%	faild
1/1	12366	28%	faild
1/1	12367	28%	faild
1/1	12368	28%	faild
1/1	12369	28%	faild
1/1	12370	28%	faild
1/1	12371	28%	faild
1/1	12372	28%	faild
1/1	12373	28%	faild
1/1	12374	28%	faild
1/1	12375	28%	faild
1/1	12376	28%	faild
1/1	12377	28%	faild
1/1	12378	28%	faild
1/1	12379	28%	faild
1/1	12380	28%	faild
1/1	12381	28%	faild
1/1	12382	28%	faild
1/1	12383	28%	faild
1/1	12384	28%	faild
1/1	12385	28%	faild
1/1	12386	28%	faild
1/1	12387	28%	faild
1/1	12388	28%	faild
1/1	12389	28%	faild
1/1	12390	28%	faild
1/1	12391	28%	faild
1/1	12392	28%	faild
1/1	12393	28%	faild
1/1	12394	28%	faild
1/1	12395	28%	faild
1/1	12396	28%	faild
1/1	12397	28%	faild
1/1	12398	28%	faild
1/1	12399	28%	faild
1/1	12400	28%	faild
1/1	12401	28%	faild
1/1	12402	28%	faild
1/1	12403	28%	faild
1/1	12404	28%	faild
1/1	12405	28%	faild
1/1	12406	28%	faild
1/1	12407	28%	faild
1/1	12408	28%	faild
1/1	12409	28%	faild
1/1	12410	28%	faild
1/1	12411	28%	faild
1/1	12412	28%	faild
1/1	12413	28%	faild
1/1	12414	28%	faild
1/1	12415	28%	faild
1/1	12416	28%	faild
1/1	12417	28%	faild
1/1	12418	28%	faild
1/1	12419	28%	faild
1/1	12420	28%	faild
1/1	12421	28%	faild
1/1	12422	28%	faild
1/1	12423	28%	faild
1/1	12424	28%	faild
1/1	12425	28%	faild
1/1	12426	28%	faild
1/1	12427	28%	faild
1/1	12428	28%	faild
1/1	12429	28%	faild
1/1	12430	28%	faild
1/1	12431	28%	faild
1/1	12432	28%	faild
1/1	12433	28%	faild
1/1	12434	28%	faild
1/1	12435	28%	faild
1/1	12436	28%	faild
1/1	12437	28%	faild
1/1	12438	28%	faild
1/1	12439	28%	faild
1/1	12440	28%	faild
1/1	12441	28%	faild
1/1	12442	28%	faild
1/1	12443	28%	faild
1/1	12444	28%	faild
1/1	12445	28%	faild
1/1	12446	28%	faild
1/1	12447	28%	faild
1/1	12448	28%	faild
1/1	12449	28%	faild
1/1	12450	28%	faild
1/1	12451	28%	faild
1/1	12452	28%	faild
1/1	12453	28%	faild
1/1	12454	28%	faild
1/1	12455	28%	faild
1/1	12456	28%	faild
1/1	12457	28%	faild
1/1	12458	28%	faild
1/1	12459	28%	faild
1/1	12460	28%	faild
1/1	12461	28%	faild
1/1	12462	28%	faild
1/1	12463	28%	faild
1/1	12464	28%	faild
1/1	12465	28%	faild
1/1	12466	28%	faild
1/1	12467	28%	faild
1/1	12468	28%	faild
1/1	12469	28%	faild
1/1	12470	28%	faild
1/1	12471	28%	faild
1/1	12472	28%	faild
1/1	12473	28%	faild
1/1	12474	28%	faild
1/1	12475	28%	faild
1/1	12476	28%	faild
1/1	12477	28%	faild
1/1	12478	28%	faild
1/1	12479	28%	faild
1/1	12480	28%	faild
1/1	12481	28%	faild
1/1	12482	28%	faild
1/1	12483	28%	faild
1/1	12484	28%	faild
1/1	12485	28%	faild
1/1	12486	28%	faild
1/1	12487	28%	faild
1/1	12488	28%	faild
1/1	12489	28%	faild
1/1	12490	28%	faild
1/1	12491	28%	faild
1/1	12492	28%	faild
1/1	12493	28%	faild
1/1	12494	28%	faild
1/1	12495	28%	faild
1/1	12496	28%	faild
1/1	12497	28%	faild
1/1	12498	28%	faild
1/1	12499	28%	faild
1/1	12500	28%	faild
1/1	12501	28%	faild
1/1	12502	28%	faild
1/1	12503	28%	faild
1/1	12504	28%	faild
1/1	12505	28%	faild
1/1	12506	28%	faild
1/1	12507	28%	faild
1/1	12508	28%	faild
1/1	12509	28%	faild
1/1	12510	28%	faild
1/1	12511	28%	faild
1/1	12512	28%	faild
1/1	12513	28%	faild
1/1	12514	28%	faild
1/1	12515	28%	faild
1/1	12516	28%	faild
1/1	12517	28%	faild
1/1	12518	28%	faild
1/1	12519	28%	faild
1/1	12520	28%	faild
1/1	12521	28%	faild
1/1	12522	28%	faild
1/1	12523	28%	faild
1/1	12524	28%	faild
1/1	12525	28%	faild
1/1	12526	28%	faild
1/1	12527	28%	faild
1/1	12528	28%	faild
1/1	12529	28%	faild
1/1	12530	28%	faild
1/1	12531	28%	faild
1/1	12532	28%	faild
1/1	12533	28%	faild
1/1	12534	28%	faild
1/1	12535	28%	faild
1/1	12536	28%	faild
1/1	12537	28%	faild
1/1	12538	28%	faild
1/1	12539	28%	faild
1/1	12540	28%	faild
1/1	12541	28%	faild
1/1	12542	28%	faild
1/1	12543	28%	faild
1/1	12544	28%	faild
1/1	12545	28%	faild
1/1	12546	28%	faild
1/1	12547	28%	faild
1/1	12548	28%	faild
1/1	12549	28%	faild
1/1	12550	28%	faild
1/1	12551	28%	faild
1/1	12552	28%	faild
1/1	12553	28%	faild
1/1	12554	28%	faild
1/1	12555	28%	faild
1/1	12556	28%	faild
1/1	12557	28%	faild
1/1	12558	28%	faild
1/1	12559	28%	faild
1/1	12560	28%	faild
1/1	12561	28%	faild
1/1	12562	28%	faild
1/1	12563	28%	faild
1/1	12564	28%	faild
1/1	12565	28%	faild
1/1	12566	28%	faild
1/1	12567	28%	faild
1/1	12568	28%	faild
1/1	12569	28%	faild
1/1	12570	28%	faild
1/1	12571	28%	faild
1/1	12572	28%	faild
1/1	12573	28%	faild
1/1	12574	28%	faild
1/1	12575	28%	faild
1/1	12576	28%	faild
1/1	12577	28%	faild
1/1	12578	28%	faild
1/1	12579	28%	faild
1/1	12580	28%	faild
1/1	12581	28%	faild
1/1	12582	28%	faild
1/1	12583	28%	faild
1/1	12584	28%	faild
1/1	12585	28%	faild
1/1	12586	28%	faild
1/1	12587	28%	faild
1/1	12588	28%	faild
1/1	12589	28%	faild
1/1	12590	28%	faild
1/1	12591	28%	faild
1/1	12592	28%	faild
1/1	12593	28%	faild
1/1	12594	28%	faild
1/1	12595	28%	faild
1/1	12596	28%	faild
1/1	12597	28%	faild
1/1	12598	28%	faild
1/1	12599	28%	faild
1/1	12600	28%	faild
1/1	12601	28%	faild
1/1	12602	28%	faild
1/1	12603	28%	faild
1/1	12604	28%	faild
1/1	12605	28%	faild
1/1	12606	28%	faild
1/1	12607	28%	faild
1/1	12608	28%	faild
1/1	12609	28%	faild
1/1	12610	28%	faild
1/1	12611	28%	faild
1/1	12612	28%	faild
1/1	12613	28%	faild
1/1	12614	28%	faild
1/1	12615	28%	faild
1/1	12616	28%	faild
1/1	12617	28%	faild
1/1	12618	28%	faild
1/1	12619	28%	faild
1/1	12620	28%	faild
1/1	12621	28%	faild
1/1	12622	28%	faild
1/1	12623	28%	faild
1/1	12624	28%	faild
1/1	12625	28%	faild
1/1	12626	28%	faild
1/1	12627	28%	faild
1/1	12628	28%	faild
1/1	12629	28%	faild
1/1	12630	28%	faild
1/1	12631	28%	faild
1/1	12632	28%	faild
1/1	12633	28%	faild
1/1	12634	28%	faild
1/1	12635	28%	faild
1/1	12636	28%	faild
1/1	12637	28%	faild
1/1	12638	28%	faild
1/1	12639	28%	faild
1/1	12640	28%	faild
1/1	12641	28%	faild
1/1	12642	28%	faild
1/1	12643	28%	faild
1/1	12644	28%	faild
1/1	12645	28%	faild
1/1	12646	28%	faild
1/1	12647	28%	faild
1/1	12648	28%	faild
1/1	12649	28%	faild
1/1	12650	28%	faild
1/1	12651	28%	faild
1/1	12652	28%	faild
1/1	12653	28%	faild
1/1	12654	28%	faild
1/1	12655	28%	faild
1/1	12656	28%	faild
1/1	12657	28%	faild
1/1	12658	28%	faild
1/1	12659	28%	faild
1/1	12660	28%	faild
1/1	12661	28%	faild
1/1	12662	28%	faild
1/1	12663	28%	faild
1/1	12664	28%	faild
1/1	12665	28%	faild
1/1	12666	28%	faild
1/1	12667	28%	faild
1/1	12668	28%	faild
1/1	12669	28%	faild
1/1	12670	28%	faild
1/1	12671	28%	faild
1/1	12672	28%	faild
1/1	12673	28%	faild
1/1	12674	28%	faild
1/1	12675	28%	faild
1/1	12676	28%	faild
1/1	12677	28%	faild
1/1	12678	28%	faild
1/1	12679	28%	faild
1/1	12680	28%	faild
1/1	12681	28%	faild
1/1	12682	28%	faild
1/1	12683	28%	faild
1/1	12684	28%	faild
1/1	12685	28%	faild
1/1	12686	28%	faild
1/1	12687	28%	faild
1/1	12688	28%	faild
1/1	12689	28%	faild
1/1	12690	28%	faild
1/1	12691	28%	faild
1/1	12692	28%	faild
1/1	12693	28%	faild
1/1	12694	28%	faild
1/1	12695	28%	faild
1/1	12696	28%	faild
1/1	12697	28%	faild
1/1	12698	28%	faild
1/1	12699	28%	faild
1/1	12700	28%	faild
1/1	12701	28%	faild
1/1	12702	28%	faild
1/1	12703	28%	faild
1/1	12704	28%	faild
1/1	12705	28%	faild
1/1	12706	28%	faild
1/1	12707	28%	faild
1/1	12708	28%	faild
1/1	12709	28%	faild
1/1	12710	28%	faild
1/1	12711	28%	faild
1/1	12712	28%	faild
1/1	12713	28%	faild
1/1	12714	28%	faild
1/1	12715	28%	faild
1/1	12716	28%	faild
1/1	12717	28%	faild
1/1	12718	28%	faild
1/1	12719	28%	faild
1/1	12720	28%	faild
1/1	12721	28%	faild
1/1	12722	28%	faild
1/1	12723	28%	faild
1/1	12724	28%	faild
1/1	12725	29%	faild
1/1	12726	29%	faild
1/1	12727	29%	faild
1/1	12728	29%	faild
1/1	12729	29%	faild
1/1	12730	29%	faild
1/1	12731	29%	faild
1/1	12732	29%	faild
1/1	12733	29%	faild
1/1	12734	29%	faild
1/1	12735	29%	faild
1/1	12736	29%	faild
1/1	12737	29%	faild
1/1	12738	29%	faild
1/1	12739	29%	faild
1/1	12740	29%	faild
1/1	12741	29%	faild
1/1	12742	29%	faild
1/1	12743	29%	faild
1/1	12744	29%	faild
1/1	12745	29%	faild
1/1	12746	29%	faild
1/1	12747	29%	faild
1/1	12748	29%	faild
1/1	12749	29%	faild
1/1	12750	29%	faild
1/1	12751	29%	faild
1/1	12752	29%	faild
1/1	12753	29%	faild
1/1	12754	29%	faild
1/1	12755	29%	faild
1/1	12756	29%	faild
1/1	12757	29%	faild
1/1	12758	29%	faild
1/1	12759	29%	faild
1/1	12760	29%	faild
1/1	12761	29%	faild
1/1	12762	29%	faild
1/1	12763	29%	faild
1/1	12764	29%	faild
1/1	12765	29%	faild
1/1	12766	29%	faild
1/1	12767	29%	faild
1/1	12768	29%	faild
1/1	12769	29%	faild
1/1	12770	29%	faild
1/1	12771	29%	faild
1/1	12772	29%	faild
1/1	12773	29%	faild
1/1	12774	29%	faild
1/1	12775	29%	faild
1/1	12776	29%	faild
1/1	12777	29%	faild
1/1	12778	29%	faild
1/1	12779	29%	faild
1/1	12780	29%	faild
1/1	12781	29%	faild
1/1	12782	29%	faild
1/1	12783	29%	faild
1/1	12784	29%	faild
1/1	12785	29%	faild
1/1	12786	29%	faild
1/1	12787	29%	faild
1/1	12788	29%	faild
1/1	12789	29%	faild
1/1	12790	29%	faild
1/1	12791	29%	faild
1/1	12792	29%	faild
1/1	12793	29%	faild
1/1	12794	29%	faild
1/1	12795	29%	faild
1/1	12796	29%	faild
1/1	12797	29%	faild
1/1	12798	29%	faild
1/1	12799	29%	faild
1/1	12800	29%	faild
1/1	12801	29%	faild
1/1	12802	29%	faild
1/1	12803	29%	faild
1/1	12804	29%	faild
1/1	12805	29%	faild
1/1	12806	29%	faild
1/1	12807	29%	faild
1/1	12808	29%	faild
1/1	12809	29%	faild
1/1	12810	29%	faild
1/1	12811	29%	faild
1/1	12812	29%	faild
1/1	12813	29%	faild
1/1	12814	29%	faild
1/1	12815	29%	faild
1/1	12816	29%	faild
1/1	12817	29%	faild
1/1	12818	29%	faild
1/1	12819	29%	faild
1/1	12820	29%	faild
1/1	12821	29%	faild
1/1	12822	29%	faild
1/1	12823	29%	faild
1/1	12824	29%	faild
1/1	12825	29%	faild
1/1	12826	29%	faild
1/1	12827	29%	faild
1/1	12828	29%	faild
1/1	12829	29%	faild
1/1	12830	29%	faild
1/1	12831	29%	faild
1/1	12832	29%	faild
1/1	12833	29%	faild
1/1	12834	29%	faild
1/1	12835	29%	faild
1/1	12836	29%	faild
1/1	12837	29%	faild
1/1	12838	29%	faild
1/1	12839	29%	faild
1/1	12840	29%	faild
1/1	12841	29%	faild
1/1	12842	29%	faild
1/1	12843	29%	faild
1/1	12844	29%	faild
1/1	12845	29%	faild
1/1	12846	29%	faild
1/1	12847	29%	faild
1/1	12848	29%	faild
1/1	12849	29%	faild
1/1	12850	29%	faild
1/1	12851	29%	faild
1/1	12852	29%	faild
1/1	12853	29%	faild
1/1	12854	29%	faild
1/1	12855	29%	faild
1/1	12856	29%	faild
1/1	12857	29%	faild
1/1	12858	29%	faild
1/1	12859	29%	faild
1/1	12860	29%	faild
1/1	12861	29%	faild
1/1	12862	29%	faild
1/1	12863	29%	faild
1/1	12864	29%	faild
1/1	12865	29%	faild
1/1	12866	29%	faild
1/1	12867	29%	faild
1/1	12868	29%	faild
1/1	12869	29%	faild
1/1	12870	29%	faild
1/1	12871	29%	faild
1/1	12872	29%	faild
1/1	12873	29%	faild
1/1	12874	29%	faild
1/1	12875	29%	faild
1/1	12876	29%	faild
1/1	12877	29%	faild
1/1	12878	29%	faild
1/1	12879	29%	faild
1/1	12880	29%	faild
1/1	12881	29%	faild
1/1	12882	29%	faild
1/1	12883	29%	faild
1/1	12884	29%	faild
